feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CES1,3.910510473435968,0.5045783650176429,0.16289639109156298,3.0975417051076515,0.0019513293755936331,0.017104997393296073
JADE1,0.6540524425847892,-0.7174993482602845,0.23163906363585854,-3.097488553952232,0.001951679330316163,0.017104997393296073
AGO1,1.0424741534123052,-0.5526942974505553,0.17861045774517967,-3.0944117406556018,0.0019720359891292547,0.017259332137173945
DNPH1,2.1486034747926,-0.4062588588276801,0.13129846314729318,-3.09416309292159,0.0019736895623463833,0.017259332137173945
VPS29,10.907701819150846,0.24003483287702593,0.07766824500603119,3.0905144420140616,0.0019981008744197814,0.0174533443863572
MRPS18B,1.9264514898062854,0.4878762462634865,0.15796313478205476,3.0885449756148495,0.00201139245823758,0.017549902605579065
MIER1,3.327765773222644,-0.33568249097325814,0.10874622172236086,-3.0868427946884123,0.0020229454972365024,0.017631093867025695
PTPN4,0.5443305735693452,-0.8122658060716479,0.26320867474729026,-3.086014573233629,0.002028588794165189,0.01766065538449694
BCL3,1.7654438232169123,-0.5072470514690655,0.16443695287959215,-3.08475097954712,0.0020372264466971186,0.017696571703092134
PTBP3,5.538714410406019,-0.2848192839434155,0.09232426728673995,-3.0849882952098184,0.0020356016389609438,0.017696571703092134
RPS27L,13.785070377279267,0.19840075100959773,0.064339597898567,3.0836492220915264,0.002044785347760868,0.01772903510366847
TMEM243,2.26305443037416,-0.39615470480740156,0.12847368021849823,-3.0835475728075346,0.0020454840347807197,0.01772903510366847
ETFDH,0.5376414400776326,-0.7593112537523528,0.24636010273684347,-3.082119406986254,0.002055323727317857,0.01779465708287116
DAD1,8.797312920286341,0.2313788901738124,0.07511103126194325,3.080491457598265,0.002066592827234596,0.017872496291982547
AKR1A1,5.5617028954547925,0.26895110443847453,0.08733314844505083,3.079599318553092,0.002072792466659997,0.01788671100430063
MRPL27,2.5964340576876332,0.407435674937301,0.13230154981873676,3.0795986554618526,0.0020727970809420286,0.01788671100430063
CD151,2.2578586614582985,0.46060274778391397,0.14968750444933446,3.077095509597574,0.002090283141876609,0.018017781280088043
ZNF672,0.564676259294045,-0.7599130313514373,0.24699792947280869,-3.076596767322675,0.0020937832964606526,0.0180281406997117
IRF1,12.026439136905939,0.36447301850739494,0.11864178824999926,3.0720458944818474,0.0021259703543955234,0.018285209934077284
ZNF787,0.7128391929481008,-0.7206740094317562,0.2347094340423835,-3.0704944280237916,0.0021370467370857363,0.01836034458455697
GLYR1,2.1507659704364657,-0.4124401163052809,0.13437273328819618,-3.069373571650873,0.002145081761176912,0.01840242299513906
PCSK7,2.6825719526639245,-0.3894719622674021,0.1268986714518329,-3.069157129948634,0.002146636542650719,0.01840242299513906
SRGN,125.54562391254964,0.1390901541827987,0.04534165675096921,3.0676019393540472,0.002157838476147166,0.018478258741155426
RAB3D,3.0914852172058915,-0.3420466391573083,0.11165567794087101,-3.063405690290505,0.002188331694632013,0.01871894636062542
AMFR,1.5554944157582544,-0.5006914795021067,0.16379050926455438,-3.0569016590173117,0.002236376335360789,0.019109080582320293
FAM3A,0.7020030194701827,-0.6665958665461666,0.21811327853664117,-3.0561911270073554,0.002241683113489953,0.01913358252689357
GNAI2,16.0479084004073,-0.18325105887312465,0.060017030513210105,-3.0533176551077448,0.002263262221342973,0.01929677050458074
BRD9,1.496755938920153,-0.47461819707387093,0.15568619549358537,-3.0485567173707846,0.0022994350254285007,0.019583896134051204
GNG5,17.534505005346805,0.17621360470092715,0.057812249982356324,3.048032289950757,0.0023034517472021636,0.019596828096587603
DDN-AS1,0.6132673367534011,-0.7788175571979422,0.25567171233533975,-3.0461624013236275,0.002317826061547591,0.01967643682551873
CHML,0.804048404004052,-0.6426200303663178,0.21094039844856335,-3.046453098091673,0.0023155860211211744,0.01967643682551873
UTRN,5.280204628642324,-0.2802808780854012,0.09216519132975257,-3.0410708646239364,0.00235738340842302,0.01984046722711392
SAT2,8.739497914026519,0.2245028824617364,0.07381450270329158,3.041446792158978,0.00235444173837341,0.01984046722711392
PDE12,0.7428879446598667,-0.685045446274748,0.2252481779355875,-3.0412918433047,0.002355653821028094,0.01984046722711392
UBE2G2,1.810467517636987,-0.4402745110840065,0.14470867392701756,-3.0424887405578382,0.002346305948962727,0.01984046722711392
BAG5,1.4448772331249238,-0.5002528646679859,0.16438210622688126,-3.0432318708554176,0.002340519141140089,0.01984046722711392
PPIL2,0.8612423797310387,-0.6392044084986015,0.21013170439063478,-3.041922732946194,0.0023507222762113,0.01984046722711392
MPP7,1.3082836640064734,-0.5454132617427823,0.1793489492337977,-3.0410730816816014,0.002357366049867571,0.01984046722711392
KLF13,3.659476817130498,-0.3293825838769966,0.10824334064361076,-3.0429824312378053,0.0023424600861533702,0.01984046722711392
MYC,0.40008070019015085,-0.8818002034038012,0.29001718645592894,-3.040510164861556,0.0023617771926103307,0.019845118231358375
SFT2D2,2.8884623134553795,-0.361793531942377,0.11899714191707891,-3.040354802760612,0.0023629959750240594,0.019845118231358375
NADSYN1,1.7262981904388772,-0.44012333588076413,0.14494794943642256,-3.036423333976257,0.002394029816045032,0.020048914123632685
GBP5,1.362415771684861,0.7718756800820489,0.25434120592629994,3.034803885870204,0.002406921407138249,0.020048914123632685
CYFIP2,0.9408925924418181,-0.6118480751376707,0.201576831950041,-3.035309510615346,0.002402889582901186,0.020048914123632685
RCSD1,5.925026445108062,-0.2533421780436377,0.08347811782635862,-3.034833374784639,0.0024066860942005604,0.020048914123632685
EXOSC9,0.9462157897248069,0.701303063694678,0.23101757352549046,3.035713054172895,0.002399676185488311,0.020048914123632685
RSL1D1,11.834375357423225,-0.20894468955427153,0.06880475190288401,-3.036777021581171,0.002391222714641691,0.020048914123632685
CHD1L,0.6401642174330725,-0.7118298008242427,0.23456308981362026,-3.0347050824997677,0.0024077099827208045,0.020048914123632685
P2RY8,0.9455140297901823,-0.5857542460511442,0.1929500760508116,-3.035781369150077,0.0023991325861912527,0.020048914123632685
EGR1,7.081875362292922,-0.5884604210778204,0.19411428981599146,-3.0315152049632466,0.0024332966487369827,0.020229268803675083
PELATON,8.029613615219725,-0.2958179444671667,0.09759301341894988,-3.0311385426461985,0.0024363343056415273,0.020229268803675083
FRYL,1.9737134460324985,-0.4345474334145051,0.14336564788832898,-3.031042929844566,0.0024371059433290353,0.020229268803675083
UBE2M,1.0567428816992266,-0.5866352788503617,0.1936683644678629,-3.029071270686066,0.0024530680509028133,0.020340238680001763
RNH1,10.734157563470687,0.22171881161011062,0.07330672853745344,3.0245356194940736,0.002490151473530732,0.020625922025739242
UQCRC1,6.596120840403818,0.2500579717785324,0.08269627836343323,3.023811672389642,0.0024961176963547147,0.020653530812453993
IBTK,1.3217024179672852,-0.5271170689839981,0.17435221045437233,-3.023288707440527,0.0025004357092029165,0.0206674580642652
UNC50,1.5919766499308103,0.5111384929780292,0.169107152192073,3.022571702925224,0.0025063669738155936,0.020694676360641595
GMFG,50.6661264982854,0.11702737081635593,0.038733898701295254,3.021316591929915,0.002516780601016022,0.0207370031873631
CA11,0.5034351974129243,-0.8040355348344055,0.2661098543267636,-3.021442166689206,0.00251573693111926,0.0207370031873631
PSEN1,2.436294694402479,-0.39264105564689605,0.13009882490232608,-3.0180215381782123,0.002544308209577205,0.020941819093309125
TPCN1,0.8767592988746853,-0.6064121995177556,0.20133569736285697,-3.0119457575615622,0.002595789767709648,0.021343160312279324
ZBED5,0.946979611726681,-0.5830465891836649,0.19443507090257559,-2.9986698720407734,0.0027116094650762703,0.022272109574930116
ADM,1.2282131583564615,0.7742859980302994,0.25885094805122044,2.9912426586016854,0.0027784461079055876,0.02279720844185296
TPST2,1.3900788867007396,0.556274776367499,0.18604996042006156,2.9899214980296045,0.0027904915277534334,0.022872116555588223
MAP4K1,0.5628508268060072,-0.7496010260504208,0.2510260694490457,-2.9861481227653046,0.0028251576363567408,0.02313208402879152
COMMD3,2.6767010311036277,0.39010319066585125,0.13065335733305344,2.985787725847904,0.0028284891023326554,0.023135212219705263
C16orf54,1.8832332257339521,-0.4190110352652432,0.14043616343808787,-2.9836405738182012,0.002848411577385827,0.023273896263556693
SLC31A2,5.45458027189755,0.31560504325497507,0.10586414709763818,2.98122690171861,0.002870959876218532,0.0234337245255548
PCNP,5.299409932850822,-0.2587326305472408,0.08680889372537764,-2.9804852872074226,0.002877920623813018,0.0234661220095523
ADNP2,0.59724059569133,-0.7457716894471108,0.2502905297001966,-2.9796240806250727,0.0028860231860727576,0.023507752722279035
ILKAP,1.1211053862020088,-0.5262193680047218,0.17670136567398717,-2.9780152858331217,0.0029012151522183303,0.02360206482412531
COA3,3.2978406369626225,0.3443924867371467,0.11565483096919833,2.9777613598247936,0.002903619652636528,0.02360206482412531
NUMB,6.873824802319295,-0.24225766256822123,0.08137685512759031,-2.9769848218929917,0.0029109842109344033,0.023612662796155443
LBH,0.4344529934502147,-0.8251860343819766,0.277202869125833,-2.9768307845594233,0.0029124471004783265,0.023612662796155443
GOLPH3,2.4751541753108346,-0.3881378900207063,0.1303932276923612,-2.976672154603352,0.0029139543073276987,0.023612662796155443
ESYT1,0.7502138972391013,-0.6747642260021504,0.22673262330116414,-2.9760350150665142,0.0029200152002370502,0.02363735730718207
SSRP1,1.3769966555822108,-0.4677878539203795,0.15725308611460453,-2.9747451415958874,0.002932320567627419,0.02368807675846496
MARF1,1.590696949307384,-0.45926495165206954,0.15438598455475427,-2.97478396744743,0.0029319494800282685,0.02368807675846496
BACH1,6.378896263317245,-0.3127370479550938,0.10517697189133199,-2.973436507358391,0.002944853257200768,0.02376484459823336
ATP1B3,7.368530723567052,0.26440511606818107,0.08893601778799733,2.97298128075018,0.0029492243737782994,0.023775658774837595
MTMR9,0.7863616477762839,-0.6314959744621806,0.2124944519809974,-2.9718233515040335,0.0029603695845322846,0.023841005155103942
HMGN3,10.106614732594123,-0.2001239403052729,0.06735457435943473,-2.9712004300898744,0.002966381164989391,0.023864916777617214
CLEC4E,9.492192673161318,0.2999767376511675,0.10107286808024098,2.9679254516950904,0.0029981703666719095,0.02409595118460498
TMED9,4.448546378973439,0.30611331142016074,0.10315744266140604,2.967437962037478,0.0030029287617507772,0.0241094915119479
SUN2,2.41652332062659,-0.36701699706563734,0.12372225324156723,-2.966459043944488,0.003012504812082644,0.024136963989761243
ZBTB38,0.8042157667935058,-0.6104068867796816,0.205755593324741,-2.966659991674129,0.003010536816022186,0.024136963989761243
RELL1,0.43360617706624954,-0.856279418647297,0.28871020216985177,-2.9658786291990373,0.0030181957376450063,0.024157885067436154
SPIDR,1.7508815189852258,-0.42955797176213667,0.1448645194328009,-2.9652393384109357,0.0030244752865983926,0.02418347007959
MPP1,3.0489712102344386,0.35990805846357055,0.12140070846524414,2.9646289796291323,0.003030481763891479,0.02420682174741829
ITPRID2,2.0096180728322883,-0.41181575586263464,0.13896053214005705,-2.963544752747272,0.0030411783647504654,0.024267551468059666
SUCO,0.9980282764336635,-0.5668014185341652,0.19129845484142036,-2.9629168672795787,0.0030473885959907353,0.02429239445828387
ZNF326,1.9255674100512965,-0.44679292559208705,0.15083301247412764,-2.962169343854518,0.0030547972119734047,0.0243267302849943
RIPOR2,9.125593985841451,0.2807103694062237,0.09480338444731416,2.9609741365533746,0.0030666769046756577,0.024379933672006904
VHL,1.2773799546671916,-0.5064050522962238,0.17103240457448496,-2.960871967836267,0.0030676943567402876,0.024379933672006904
DIS3L,0.43146399532894947,-0.8124286828093366,0.27449866072272794,-2.959681772837404,0.003079569672837934,0.024449538981518984
MAT2A,2.8223766960631904,-0.3528449462571591,0.11925648069127594,-2.958706681698776,0.003089329987691124,0.024477479215605228
CLIC3,0.48254364717523557,-0.8277984922513558,0.2797819500709474,-2.9587272947430727,0.003089123366956677,0.024477479215605228
SEPTIN1,1.7339613044925153,-0.43692515688129613,0.14769288038464146,-2.9583359451274664,0.0030930483237447954,0.024482210950004215
UBE4B,0.8900360591020385,-0.5862373107185177,0.19838358311081083,-2.955069676259774,0.003125984443711289,0.024717965702088056
ACTB,440.719097369179,0.09613180458710387,0.03253493798192609,2.954725306085025,0.003129475541579207,0.02472065070306878
RNMT,5.511647842809542,-0.283537604572366,0.0959849136618562,-2.9539809304953515,0.003137033895145866,0.024755426432116874
EML2,0.4522504427538519,-0.8243223850267191,0.27933380475684355,-2.9510298108898096,0.003167163473850213,0.02494513009205815
LY86,13.578429102595557,0.16920024099750136,0.057336510475549766,2.9510034634851743,0.0031674336526886686,0.02494513009205815
ASAH1,20.470863268618032,0.16065563702546337,0.05448802730685384,2.948457578042197,0.0031936396800883353,0.025105017956787923
DHRS1,0.9071154027206189,0.6662908856202789,0.2259831579531646,2.94840948172947,0.0031941366548794425,0.025105017956787923
THADA,0.5091620045458186,-0.759122396966387,0.2575395576169032,-2.947595328619774,0.0032025599257147147,0.025146026083389613
SF3A2,1.0606789464779753,-0.5407406650465739,0.18350447537758,-2.9467437452625744,0.0032113921080105814,0.025190159695235
LMNA,1.9652188068256322,0.7158636961041752,0.24310309953838952,2.944691768486193,0.003232765404844393,0.025332479356243175
DENND6A,0.8474661705201172,-0.5903748309464196,0.20051238149360937,-2.9443310510240774,0.0032365359891072237,0.025336714868819426
STAC3,2.162658637223464,0.4494606314984123,0.15269542002504538,2.943510888700467,0.0032451240743015634,0.02537861738666148
CRTAP,6.606159418077929,-0.24902690163327626,0.08461972792057648,-2.94289414245117,0.0032515958202105656,0.025403902005708842
SAP18,14.97010178421336,0.17497054125146733,0.059491996883948066,2.9410769585156973,0.003270732626366591,0.025527986787283123
CAP1,16.233209296271355,0.1616212759664658,0.054969498162732486,2.9401992262690824,0.0032800127445913475,0.0255749701476884
SSH2,4.470198278191371,-0.2790070622709931,0.0949049172327782,-2.939858865127694,0.0032836177761467306,0.02557765425630085
THAP7,0.5485423678458313,-0.690924270475142,0.23514465462721956,-2.9382946066559787,0.0033002325213619616,0.025681571326947646
HINT1,24.649494158066847,-0.13296452151526564,0.04526851820438246,-2.9372404220289514,0.0033114726793274495,0.0257435001948905
UBR5,1.5842831433110969,-0.44145139817039314,0.15042144648910302,-2.934763682134736,0.00333801803980137,0.02592417178633856
PRKCSH,3.1872620327104118,-0.3183078183307227,0.10854310938416875,-2.9325474471541955,0.003361935477373483,0.02602815252200143
ABCE1,1.5055568840166111,-0.4584709908949455,0.1563523222867384,-2.9322940918916713,0.003364679584052709,0.02602815252200143
HNRNPC,19.78996990057347,-0.14909505415225005,0.05083909680434545,-2.9326849516238105,0.0033604470111794973,0.02602815252200143
LINC00685,0.4085809318071896,-0.8569241910426048,0.2921483049439169,-2.933182142566621,0.0033550699967956244,0.02602815252200143
ZNF721,0.8034842520555592,-0.6282097333554298,0.21430548940377012,-2.9313749036630057,0.003374652500604437,0.02607958050713419
MMADHC,2.753748970700487,0.3751541305853988,0.128017713026124,2.9304861156896527,0.0033843211707648155,0.026128558330196075
MRPL18,2.1753876661338265,0.4423732079195319,0.1511161291176181,2.927372547871577,0.0034183913587514524,0.026341286672039253
XPC-AS1,0.6597106839423319,-0.7110248203236628,0.2428899040272233,-2.9273543631684684,0.0034185912585588934,0.026341286672039253
SMCO4,5.499481894602926,0.2890291579606096,0.09878254728320007,2.925913189219455,0.003434467598943404,0.02643764852415315
COPE,14.950573499555826,0.17152264619283458,0.058647826388603795,2.924620685109724,0.003448763210880175,0.02649568915391194
MADD,0.6291005045450742,-0.7234124979550718,0.2473489275451705,-2.924663976248546,0.0034482835182650337,0.02649568915391194
ACAP2,8.396233058315811,-0.21534822609062848,0.07364549128354331,-2.924119621410548,0.003454319728400628,0.026512410909564115
H1-10,6.744836798947258,-0.27667204168872933,0.09465099288958025,-2.9230759577080683,0.0034659195482158703,0.026575437865303312
DUSP6,11.145287397105372,-0.4003071861698506,0.13697194047949582,-2.922548842985656,0.0034717916391973024,0.02659446642369496
MCRIP2,2.4852547147105173,-0.37513655063343576,0.1284808443179126,-2.9197858453140224,0.0035027199879771693,0.026779079518219215
TNNT1,2.2700192737245013,0.6752239533088835,0.23124687135625852,2.919926870139725,0.003501135337248787,0.026779079518219215
CD79A,0.8694412304180775,-0.5958423646587416,0.20411689925871743,-2.919123143760447,0.0035101752959299792,0.026809946466674544
CALHM6,9.788821632458871,0.3005172204101124,0.10297411921569417,2.918376216266882,0.0035185954412900733,0.026848115409999356
PFDN5,132.29988557731207,-0.07913837856350106,0.02713061083073431,-2.9169405383918194,0.003534831530485138,0.026945790597789527
PLCB2,2.2991960784654157,-0.3712822176483229,0.1273125820221217,-2.916304199877191,0.003542049664186597,0.02697459957852395
YTHDC1,3.640769768517153,-0.2981119062795952,0.10229054530877776,-2.9143642296529397,0.003564138027767167,0.02711648757498124
ZP3,0.4217407079098533,-0.8188375796379068,0.2810163010717086,-2.9138437041378578,0.003570085978075309,0.027135420941882486
EXOC5,1.216099617197401,-0.4932196299342564,0.16932238758146223,-2.912902640809768,0.003580862261482821,0.027190981199488137
DENND4B,1.3467200166537836,-0.48206296385898967,0.1657275652782873,-2.908767549016463,0.003628565452960357,0.027526564229227314
AHNAK,17.62029874727456,-0.1939579668434662,0.06669559596240637,-2.9081075600972586,0.0036362324676777304,0.02755807485648707
STARD7,2.709024460680509,-0.34169141538101705,0.11756185406063317,-2.9064820226872894,0.003655179015078908,0.027648239338745374
DNAJC1,1.934617779011303,0.46779643150906636,0.1609329712848721,2.9067780689949876,0.003651721758252509,0.027648239338745374
ELOVL5,3.5993572416672936,-0.30297997058719717,0.10446758684528197,-2.900229437058931,0.003728896046240676,0.02817867108546422
RPS16,163.22435238362135,-0.13444580258518674,0.046376181854354465,-2.899026983450623,0.0037432267827473605,0.02825974098543821
FBXO21,0.7867209644423546,-0.6641228234904806,0.22918583683048704,-2.8977481011694732,0.003758523308636828,0.028347939262449308
NUDT3,3.977116605426605,-0.3065027337231611,0.10580399938109605,-2.8968917575522557,0.003768797645344853,0.02839812558125363
ETV6,2.1386858996684386,-0.3824315670623596,0.13210212051519793,-2.8949691766557377,0.0037919576517465546,0.02854521671813817
NDUFS7,11.397524681208898,0.17997377032953832,0.062188041446993546,2.8940253807951217,0.0038033741733116164,0.028576309401778084
PNRC1,29.266757590177026,-0.23226911690003402,0.08025567700864965,-2.894114479590035,0.003802295066061915,0.028576309401778084
YWHAH,4.889256126953513,0.325769246508741,0.11260356163503306,2.8930634322617035,0.003815042409159301,0.028636547997555557
RAB5C,6.285149741983095,0.2578519416918289,0.08916305553246327,2.8919145957032386,0.003829020172379056,0.02871399066170298
ZNF506,0.46324548503376456,-0.7735906674380109,0.26754976959059795,-2.89138977253373,0.0038354211065297207,0.028729555705170707
TBC1D9,1.4162083179495677,-0.47848619235238204,0.1655006389113184,-2.8911440795631815,0.0038384210070141382,0.028729555705170707
SETD3,1.3270451433908235,-0.4818305731018655,0.16672187062829918,-2.890026193240661,0.0038520972848094352,0.02880443384370373
CORO1C,3.2941144242812053,-0.3246987070839081,0.11257142961860828,-2.884379350817401,0.0039218600400875185,0.0292981620518538
FRMD4B,2.0827079053981543,-0.41275660906907896,0.14319844913579574,-2.8824097716146353,0.003946461429658836,0.02945389481850039
ASNSD1,1.1663029611056217,-0.5375770784162514,0.18654550188320632,-2.8817477397703284,0.003954762076643628,0.029459785117941707
KLF9,2.4034414023315445,0.5192143675209092,0.1801604235788453,2.8819557437023926,0.0039521523880184295,0.029459785117941707
SRP14,34.996848442030085,0.12319315785331549,0.04276683646339909,2.8805768216862897,0.003969482037113074,0.02948543285901037
VPS13D,0.7438021130145285,-0.6285623288909055,0.2182053290148026,-2.880600266404424,0.003969186819139633,0.02948543285901037
ZNF429,0.4554492654768096,-0.8422352383050262,0.2923399339261754,-2.881013301856037,0.0039639891085156385,0.02948543285901037
HEXB,6.03286099464483,0.26527211903686787,0.09210324632610019,2.880160359360701,0.00397472949157275,0.029496478838123605
SH3GL1,0.7147247071592484,-0.6262333741677756,0.21751701723617253,-2.879008650104064,0.00398927392035072,0.02957643159851706
CDC42SE1,6.769261594318624,-0.26107896190256924,0.09076970615402993,-2.8762785841736256,0.004023943947855772,0.029805303424910928
HERC1,1.56057258008694,-0.46913650678346824,0.1632412800447336,-2.873884024034295,0.004054578207098681,0.03000387873253024
RASSF4,3.539751814150399,-0.2954140805004087,0.10281183377973195,-2.8733470617138805,0.004061476703780346,0.030026600626251683
AP2S1,26.114302268612825,0.11972952605317143,0.041682558659325415,2.8724130644601154,0.00407350139912482,0.030058838170023604
DMTF1,1.1823078785518348,-0.5025688392378849,0.1749624805822244,-2.8724377796055562,0.004073182789611944,0.030058838170023604
ATG3,7.765144469502326,0.22614144526955332,0.07874635531441779,2.8717703107225425,0.004081795255975332,0.03009173119160762
MT-ND2,194.91021031088414,-0.18111483463122674,0.06308604209511108,-2.8709176961548906,0.004092820728326802,0.030144681495770362
LINC01503,1.0602677990553857,-0.5296457027063336,0.18478263012655055,-2.8663175880958045,0.004152774063117664,0.030557560742115342
ACOT9,1.744930492430695,0.45885473947839023,0.16011132205522038,2.865848171062737,0.004158936576721816,0.030574225405628798
CSNK2A2,0.7945133378106971,-0.6164054905915938,0.21513013881247053,-2.86526794429727,0.0041665652676354135,0.03060162730274549
NDUFS6,12.172635053947271,0.17836364165062235,0.06228290511038844,2.8637656084682583,0.004186376667823904,0.030718370984481484
PSMD8,6.417364239739988,0.24780209532458386,0.08656424471826751,2.862637987902303,0.0042013027737869395,0.030797972984531793
ZNF274,0.4818064879939539,-0.7346732375397521,0.2566675525431269,-2.862353383824423,0.004205077647429061,0.030797972984531793
MRPL17,0.9114722726428628,0.6576224593345508,0.23012316640531266,2.8576977694470345,0.004267266212728899,0.03122428747448273
LAIR1,1.7072937903079066,0.49754061091194646,0.1742386021825874,2.855513099161377,0.004296735038903429,0.031410614767156106
DYRK2,0.5199626943600902,-0.7249256582280348,0.2539466850985433,-2.854637216259505,0.00430860147840887,0.03146803537862121
ATOX1,10.707463808335584,0.21095574085010593,0.07398395112799286,2.8513716506590834,0.004353105650031752,0.031763498343115405
PRPF19,0.9339210961787939,-0.5677810635259328,0.19917381992910646,-2.850681197599301,0.004362568569467707,0.031802962694149346
PTDSS1,1.6892790780486564,-0.4115747141326285,0.14441865844046636,-2.8498721604057256,0.004373680453387003,0.03185436348780654
KDM3A,0.7523159573528022,-0.7046217285661666,0.24730271027128142,-2.849227684537804,0.004382550488623153,0.03188935624560298
NEPRO,0.7449771091318905,-0.6636477593274891,0.23312923613439515,-2.846694693173992,0.004417570698582571,0.032114387914440864
LILRA5,8.310064030069478,0.26087465508830276,0.09183208013189711,2.8407791124148796,0.004500347194065083,0.03268585499096899
CNOT10,0.8884185755099463,-0.5896398665811925,0.20769873151336532,-2.8389189586516537,0.004526665186421272,0.03284658808722336
ABCA1,0.6625021298239316,-0.7917830712326516,0.2791430447302096,-2.8364778782072326,0.0045614138205917615,0.03306814233708112
CD164,8.765639961765691,0.2253902662460466,0.07947853838051976,2.835863251120002,0.00457020099095094,0.0331012526066659
LPP,2.8735463201690044,-0.3516195095927065,0.12400615624392455,-2.835500431938704,0.004575395320295042,0.03310830340626781
CHD2,3.81394653456995,-0.2892336744318857,0.10205056064689035,-2.8342193575268624,0.004593778722550953,0.033210691520451315
PHC3,1.486657307707027,-0.4567954069132696,0.16119065565401383,-2.8338826779993616,0.004598621157175516,0.03321508688479259
UPP1,6.813901200012017,0.26251505260952557,0.09265453379439065,2.833267211640952,0.00460748531168641,0.033248495662252256
CENPX,2.6584169553942187,-0.35213747771083476,0.12443074227013763,-2.829987760953387,0.004654978480951656,0.03356034118068455
TMEM60,1.4430061616862735,0.5395816248357849,0.19076729808188558,2.828480721072922,0.004676951796261903,0.0336877960421289
SNIP1,0.4083650599986028,-0.8082738965521259,0.28581686553100344,-2.827943323255184,0.004684809981906798,0.033713439906492594
UBR1,0.7246671525934474,-0.648696791009002,0.2294310976712728,-2.8274144071718217,0.004692555811900305,0.03373822895375435
PET100,14.124731877771671,-0.22411624104421995,0.07930302059427972,-2.8260744592670135,0.00471223089740465,0.03384866223373816
ACTR1B,0.6788983251207997,-0.6474588334559451,0.2291495492862574,-2.8254859565406734,0.0047208957370401955,0.03385590142564137
NDUFB5,9.051513873081948,0.20413279787090552,0.07224866173226069,2.8254197790871403,0.004721871004545086,0.03385590142564137
GLS,1.3729837048011535,-0.47874933490702515,0.16949448120705057,-2.8245718179000527,0.004734383691557048,0.03391461705623149
MAP3K11,2.225856065345896,-0.3723418318177664,0.1318626901496379,-2.8237087488146386,0.00474715012621471,0.03397504159674104
UPK3A,1.095010279347437,-0.5557044150471329,0.19684800616297599,-2.8230126678908274,0.004757469177919726,0.0340178561819529
LINC01089,0.8497723495131974,-0.5693754317034446,0.20176631976730855,-2.8219547859131757,0.00477319062493002,0.03409918694166765
DHX58,0.5044393815769717,0.8844840445624701,0.3135238499975584,2.821106096296528,0.004785837186602817,0.03415842301338717
IFI27L2,10.257388428844472,0.18861838041764142,0.06687869788170897,2.820305813239042,0.004797790198381403,0.034212605741912476
STOM,1.5634895038237848,0.49589758588903415,0.17585448833925668,2.819931356726896,0.004803392345537968,0.034221443740599294
NKTR,4.694722682423251,-0.2729187944053709,0.09680789144532195,-2.8191792046159594,0.0048146629887512666,0.03427061386911518
KLC1,0.9872759318371926,-0.5221968575646797,0.18533654402583116,-2.8175601326196027,0.004839005251162245,0.034412653844167404
PAQR7,0.664705680143127,-0.6784536806716481,0.2411789983554435,-2.813071143415897,0.0049070793108435765,0.0348021067940841
PRKCB,9.800533979777432,-0.2231381292725147,0.0793056293536695,-2.813648048581939,0.004898282488744981,0.0348021067940841
PRMT2,4.017595568463589,-0.2902719405222447,0.10317768920376992,-2.8133208134655403,0.004903270514939601,0.0348021067940841
DHRS7,4.854386479578889,0.27344270254351566,0.09726039653397651,2.811449596013033,0.004931881734339905,0.03494641402363344
TRIM24,0.7404235007237241,-0.6657603663788481,0.23683639335013054,-2.811056007742068,0.004937918949861161,0.03495761393746476
MSI2,0.8583963742261884,-0.6107340968499161,0.21737023372693154,-2.8096491703511837,0.004959552986780714,0.035015961861663294
HDHD2,0.7373016619780934,0.7140930060435468,0.2541299188436044,2.8099525207144573,0.004954880895748638,0.035015961861663294
SYAP1,3.4364128021404534,-0.3396793625346329,0.12088834399541175,-2.8098603331643393,0.0049563003133901865,0.035015961861663294
ATP11B,1.4500477552343765,-0.4483106391907309,0.1596914594264093,-2.8073551384714226,0.004995014010736513,0.03523461321961979
BCOR,0.4552865019526934,-0.7809249021249468,0.27829077887472203,-2.806147243838414,0.005013777578247113,0.035335194360979656
CSF2RA,3.7870139770078604,-0.3005541820231652,0.10733426141461529,-2.8001700301655954,0.005107569570425997,0.035803195451672494
PNPT1,0.936963367950247,0.6325102380287895,0.22584107990297164,2.8006872722205167,0.005099390983692705,0.035803195451672494
ZDHHC5,0.5474932850139399,-0.6979085955218879,0.24916200992495607,-2.801023300992345,0.005094084070757587,0.035803195451672494
RAF1,1.9619342345447839,-0.38995497570435356,0.13925003240143038,-2.800394146984399,0.005104024400111871,0.035803195451672494
RHOH,0.4979207343214933,-0.7340665454380195,0.26208041248619796,-2.8009210550089394,0.005095698316139069,0.035803195451672494
KAT5,1.0025227411517568,-0.51890609309701,0.18522916030506897,-2.801427659891031,0.0050877046363374395,0.035803195451672494
RNF114,3.8341341223481846,0.31093900147531156,0.11113214273062895,2.7979214099109977,0.005143262538717598,0.03602120656580433
TECPR1,0.7391861860438202,-0.6032654890023533,0.21563854520797618,-2.79757725327132,0.005148745278418641,0.036027437969594844
HNRNPAB,2.879037557111629,-0.34463893211111246,0.12327190667725743,-2.795762160257843,0.005177748904279626,0.03618451909703522
WDR11,1.9796703861917453,-0.4041600795140076,0.14457030198352697,-2.7955954574962396,0.00518042005940471,0.03618451909703522
